"ID","WT","treat1","log2FoldChange","pvalue","padj"
"AT5G47250",162.044917908706,78.2845803709712,-1.05342904594366,1.48669394445708e-05,4.22656243962523e-05
"AT5G47370",1080.25999515015,352.034877762891,-1.61639883865654,2.09850497897729e-23,2.16030904966615e-22
"AT5G47420",378.713453209683,179.715152355438,-1.07793995953043,1.15815105210696e-10,5.385280992816e-10
"AT5G47450",157.17917771472,29.950443142097,-2.38391447738804,1.0471152035908e-15,6.99357151306007e-15
"AT5G47500",2303.79537008658,1079.10538937508,-1.09425084910889,1.32149435517075e-11,6.61235013893683e-11
"AT5G47530",48.2794279116827,22.917122943733,-1.0758681118456,0.000903153885243828,0.0020147342499935
"AT5G47635",28.2623921873505,14.112015786191,-1.00422178133815,0.00962968193883389,0.0181228771940504
"AT5G47720",587.146683353942,287.335287580055,-1.02885425773037,2.30350270040389e-16,1.6016203728827e-15
"AT5G47740",105.854924399068,18.3686032075385,-2.51790854005605,1.45203121216911e-15,9.59551937012511e-15
"AT5G47900",244.940665530376,82.847643474899,-1.56165404830371,1.42564630644143e-19,1.19899753824743e-18
"AT5G47910",3508.06655381111,1429.41556309176,-1.29527013058022,9.82169429760577e-36,1.75681596387819e-34
"AT5G47950",25.5809360193364,9.306539762597,-1.46190732277525,0.000566841954661594,0.00130322370993532
"AT5G47980",28.7767966016308,2.13268240092948,-3.70963340817632,1.51099371746337e-07,5.32811457127783e-07
"AT5G47990",235.16657074066,37.7453380534938,-2.63960688829969,2.73333361650352e-19,2.26290714541747e-18
"AT5G48000",233.451774718222,67.9105479141055,-1.77809023473396,1.64253065838890e-11,8.16014314872175e-11
"AT5G48010",272.506453579546,81.8079886188096,-1.73310411511744,1.14263638139044e-09,4.88916913945353e-09
"AT5G48110",67.4044306797505,14.7719235896282,-2.18424417904352,1.11944757672139e-09,4.79583529005241e-09
"AT5G48150",1948.96232427491,829.680563867089,-1.23252277036106,1.55235351093631e-45,3.68785987924286e-44
"AT5G48170",46.1875475517558,20.0508780952387,-1.19506295520751,0.00550382712807971,0.0107926679208237
