"ID","WT","treat1","log2FoldChange","pvalue","padj"
"AT4G04445",12.469318153031,27.7736240591527,1.14907972281143,0.00864608895663777,0.0163880732103829
"AT4G03292",8.00608275136164,37.908888043155,2.24486537450633,2.9500679575016e-07,1.00891166284166e-06
"AT4G04485",7.25849874405961,32.7003851513546,2.16344179965936,0.00336589266598027,0.00686229207525584
"AT4G03320",129.216792480326,304.568215047644,1.23516710935219,6.012907724856e-13,3.3326424959345e-12
"AT4G03400",1034.56599270884,2816.42685852321,1.44489368474171,2.49253128687303e-20,2.18515193449975e-19
"AT4G03410",407.199280844629,882.993044981336,1.11658107323216,4.41310913990117e-35,7.64166336375505e-34
"AT4G03430",1797.54871499813,4938.03775611795,1.45800824931261,5.288693479255e-37,9.83487374290118e-36
"AT4G03505",0.911336297263174,5.1169683550237,2.48551919517088,0.0250659186937471,0.0435396756578415
"AT4G03510",256.069889227134,791.835745433414,1.62880959295763,0.000633442827964023,0.00144571918771434
"AT4G04020",8203.03030253678,23791.8104109842,1.53623945799057,8.90028695481936e-22,8.47576897438262e-21
"AT4G04025",2.14686951048098,15.5672356226603,2.85687472884723,0.00013926453114153,0.000349277963691514
"AT4G04180",145.161951776637,292.449408779238,1.00913570620796,2.80842121568639e-09,1.15645334717834e-08
"AT4G04190",76.9394520377933,158.010836328508,1.03617980888623,0.000111265508441158,0.000282806112610415
"AT4G04210",1445.52159645184,3429.11418217331,1.2458706116556,1.00448816996152e-38,1.96374217714111e-37
"AT4G04221",2.39223734077248,11.618629580538,2.25353412480465,0.00679037989477841,0.0131204315096859
"AT4G04330",92.2297886858018,4123.28974031222,5.48182084441332,9.6820990059135e-192,1.90503106085708e-189
"AT4G04340",2379.35411279956,7231.55683084764,1.60385539145045,1.70713922037971e-46,4.15676474040161e-45
"AT4G04450",23.3931731479843,120.065158639374,2.3631469290011,5.40309863903506e-19,4.38830894125092e-18
"AT4G04670",460.214817280303,954.800499859534,1.05199567959635,2.85446217234023e-17,2.09013109486065e-16
"AT4G04770",4459.14049179799,15942.4235009014,1.83794263795051,1.08585061189792e-56,3.44955510795383e-55
"AT4G04860",354.162347004001,1211.36882603673,1.77468489079569,2.34796743563026e-55,7.23304412809433e-54
"AT4G04910",1283.0692886905,2575.3893537368,1.00497273054412,9.08620903305489e-48,2.2760300614833e-46
"AT4G04940",539.052128636559,1260.44986813621,1.224362425696,1.52713842374645e-24,1.65964914309871e-23
"AT4G04990",13.9705802862699,59.1649180972745,2.07485797666575,8.50555887363683e-07,2.77914323555633e-06
"AT4G05020",1601.40625941317,3447.19193756582,1.1057803562451,1.25906927846191e-13,7.31399339426516e-13
"AT4G05070",1840.82181173871,6477.64630452061,1.81513725357262,3.64676092852713e-09,1.48636273194462e-08
"AT4G05150",1122.28459529549,6277.91095373745,2.48425008398331,2.76532475894117e-78,1.36575695280661e-76
"AT4G05330",109.483231492489,596.480270875706,2.44621570177922,5.67838615701676e-40,1.15547344002414e-38
"AT4G05380",5.08831050776996,20.6683465503338,2.00580248905918,0.00227929682535642,0.00477628480160147
"AT4G05410",668.849787533082,1779.15296942326,1.4107749629565,2.09948421154064e-33,3.39002089961406e-32
"AT4G05520",391.160481287064,2639.49634601207,2.75508233808701,1.10807131720471e-99,7.46815580032055e-98
"AT4G05631",109.34261908186,236.842515406146,1.11492997128575,3.57114597981174e-05,9.67990441233718e-05
"AT4G06535",4.29078138488292,12.5442710518861,1.54832367988914,0.0202720363001674,0.0359054186316867
"AT4G06538",0,2.95614019402793,4.12450501197239,0.0212611193745442,0.0375264986254886
"AT4G06746",31.4347551973594,943.755211735228,4.90549353613404,1.39347633651459e-51,3.79442362257622e-50
"AT4G08145",3.92864874413624,49.2109505009843,3.6305419097705,1.00637143749409e-11,5.07932361025668e-11
"AT4G08170",265.428768216274,790.16930391676,1.57493691895948,1.21408887228932e-42,2.68309241903215e-41
"AT4G08510",552.486706823612,1346.94766299289,1.28535965160718,1.85523437474654e-43,4.18336490527414e-42
"AT4G08555",126.728672628128,612.111582794393,2.27040925196465,3.73622431032793e-33,5.9696398640066e-32
"AT4G05685",32.8362982808401,149.796865484527,2.19532611366294,6.91036434882036e-19,5.58459984705264e-18
